age,gender,delivery_status,reach,impressions,frequency,result_type,results,amount_spent_(gbp),starts,ends,campaign_location,campaign_date,campaign_funnel,campaign_goal,campaign_tactic,campaign_description,adset_location,adset_age,adset_audiencesegment,adset_audiencedetail,adset_platform,adset_placement,ad_service,ad_assettype,ad_description
1,1,2,2,2,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.005754475703324808
1,2,2,2,2,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.0159846547314578
3,1,2,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.005754475703324808
2,0,2,1,1,1.0,0,1.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.06905370843989769
3,0,2,2,2,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.005754475703324808
0,0,2,3,3,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.06905370843989769
1,0,2,4,4,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.08184143222506395
1,2,2,3,4,1.33333333,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.08184143222506395
1,2,2,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.06905370843989769
2,0,2,2,2,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.08184143222506395
4,0,2,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.010230179028132993
1,0,2,2,2,1.0,0,2.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.06905370843989769
5,0,2,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.005754475703324808
1,2,2,3,3,1.0,3,0.0,0.01,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
4,1,2,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.012148337595907928
2,2,2,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.0159846547314578
2,1,2,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.012148337595907928
0,1,2,4,4,1.0,0,2.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.06905370843989769
2,0,2,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,1,0.00319693094629156
2,1,2,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.0159846547314578
2,0,2,1,1,1.0,3,0.0,0.01,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.44181585677749363,1,0.07289002557544758
4,1,2,1,1,1.0,3,0.0,0.01,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.44181585677749363,1,0.07289002557544758
5,1,2,1,1,1.0,3,0.0,0.01,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.44181585677749363,1,0.07289002557544758
2,2,2,1,1,1.0,3,0.0,0.01,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.20012787723785166,1,0.08184143222506395
2,0,2,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,1,0.005754475703324808
2,0,2,2,2,1.0,3,0.0,0.01,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.20012787723785166,1,0.08184143222506395
1,1,2,2,2,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.058823529411764705
5,0,2,2,2,1.0,3,0.0,0.01,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.44181585677749363,0,0.058823529411764705
0,1,2,2,2,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,1,0.04028132992327366
3,0,2,1,1,1.0,3,0.0,0.01,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.44181585677749363,0,0.058823529411764705
4,0,2,1,1,1.0,3,0.0,0.01,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.20012787723785166,1,0.08184143222506395
2,0,2,2,2,1.0,3,0.0,0.01,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.44181585677749363,0,0.04028132992327366
0,0,2,1,1,1.0,3,0.0,0.01,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.02877237851662404,0,0.049872122762148335
3,2,1,6,6,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.05754475703324808
2,0,2,4,4,1.0,0,1.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.06010230179028133
5,0,2,2,2,1.0,3,0.0,0.01,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.44181585677749363,0,0.04028132992327366
1,0,2,8,9,1.125,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.06010230179028133
4,0,1,5,5,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.058823529411764705
1,1,2,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.06010230179028133
1,2,1,5,6,1.2,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.058823529411764705
1,0,2,1,1,1.0,3,0.0,0.01,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.44181585677749363,1,0.04028132992327366
1,2,2,1,1,1.0,3,0.0,0.01,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.20012787723785166,1,0.08184143222506395
3,1,2,3,3,1.0,3,0.0,0.01,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.44181585677749363,0,0.04028132992327366
2,2,1,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.015345268542199489,0,0.015345268542199489
2,2,1,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.015345268542199489,0,0.015345268542199489
2,0,1,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.015345268542199489,0,0.015345268542199489
1,1,2,6,6,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.0159846547314578
0,0,1,5,5,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.015345268542199489,0,0.015345268542199489
4,0,1,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.015345268542199489,0,0.015345268542199489
4,0,2,2,2,1.0,3,0.0,0.01,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.44181585677749363,0,0.04028132992327366
1,2,2,1,1,1.0,3,0.0,0.01,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.44181585677749363,0,0.04028132992327366
1,2,2,4,4,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.06010230179028133
3,2,2,2,2,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.05754475703324808
5,0,2,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.05754475703324808
5,0,2,1,1,1.0,3,0.0,0.01,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.44181585677749363,1,0.04028132992327366
5,0,2,2,2,1.0,3,0.0,0.01,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.44181585677749363,1,0.043478260869565216
5,0,2,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,1,0.005754475703324808
4,2,2,2,3,1.5,3,0.0,0.01,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.012148337595907928,0,0.03388746803069054
5,0,2,1,1,1.0,3,0.0,0.01,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,0,0.024936061381074168
2,0,2,1,1,1.0,3,0.0,0.01,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,0,0.024936061381074168
2,0,2,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,1,0.00319693094629156
0,0,2,7,8,1.14285714,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.08184143222506395
1,0,2,5,5,1.0,3,0.0,0.01,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,1,0.043478260869565216
0,1,2,4,4,1.0,3,0.0,0.01,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.017902813299232736,0,0.03388746803069054
1,0,2,2,2,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,1,0.043478260869565216
4,2,2,2,2,1.0,3,0.0,0.01,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.017902813299232736,0,0.03388746803069054
4,1,2,1,1,1.0,3,0.0,0.01,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.017902813299232736,0,0.03388746803069054
3,2,1,3,4,1.33333333,3,0.0,0.01,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.05115089514066496,0,0.015345268542199489
1,0,2,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,1,0.005754475703324808
3,1,1,2,3,1.5,3,0.0,0.01,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.44181585677749363,0,0.058823529411764705
0,1,1,2,2,1.0,3,0.0,0.01,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.00959079283887468
3,2,1,1,1,1.0,3,0.0,0.01,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.20012787723785166,1,0.08184143222506395
3,0,2,1,1,1.0,3,0.0,0.01,1,0,0,4,0,1,3,0,2,1,2,6,1,0,0.44181585677749363,0,0.024936061381074168
1,0,2,1,1,1.0,3,0.0,0.01,1,0,0,4,0,1,3,0,2,1,2,6,1,0,0.44181585677749363,0,0.024936061381074168
0,0,2,3,3,1.0,3,0.0,0.01,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,0,0.026214833759590793
0,1,2,4,4,1.0,3,0.0,0.01,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.20012787723785166,1,0.08184143222506395
0,1,2,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,1,0.005754475703324808
0,0,2,5,5,1.0,3,0.0,0.01,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,1,0.043478260869565216
5,2,1,3,3,1.0,3,0.0,0.01,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.01918158567774936,0,0.03388746803069054
1,1,2,10,10,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.05754475703324808
2,0,2,1,1,1.0,3,0.0,0.01,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,1,0.043478260869565216
3,1,2,3,3,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.08184143222506395
4,2,1,1,1,1.0,3,0.0,0.01,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.05115089514066496,0,0.05754475703324808
4,1,1,2,2,1.0,3,0.0,0.01,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.05115089514066496,0,0.05754475703324808
5,2,1,1,1,1.0,3,0.0,0.01,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.05115089514066496,0,0.05754475703324808
1,1,1,1,1,1.0,3,0.0,0.01,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.05115089514066496,0,0.05754475703324808
2,1,2,1,1,1.0,3,0.0,0.01,1,0,0,2,0,2,3,5,2,1,4,7,1,0,0.44181585677749363,0,0.06010230179028133
1,1,1,1,1,1.0,3,0.0,0.01,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.04028132992327366
4,2,1,2,2,1.0,3,0.0,0.01,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.00959079283887468
4,1,1,2,2,1.0,3,0.0,0.01,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.04028132992327366
4,2,1,2,4,2.0,3,0.0,0.01,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.20012787723785166,1,0.08184143222506395
2,2,1,2,2,1.0,3,0.0,0.01,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.04028132992327366
2,2,1,1,1,1.0,3,0.0,0.01,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.026214833759590793
1,1,1,2,2,1.0,3,0.0,0.01,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.024936061381074168
4,1,1,2,2,1.0,3,0.0,0.01,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.024936061381074168
5,1,1,2,3,1.5,3,0.0,0.01,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.20012787723785166,1,0.08184143222506395
4,0,2,1,1,1.0,3,0.0,0.01,1,0,0,2,0,2,3,5,2,1,4,7,1,0,0.44181585677749363,1,0.04028132992327366
4,2,1,1,1,1.0,3,0.0,0.01,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.024936061381074168
2,1,1,2,2,1.0,3,0.0,0.01,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.44181585677749363,1,0.043478260869565216
1,1,2,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.06010230179028133
1,1,1,2,2,1.0,3,0.0,0.01,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.00959079283887468
2,0,2,1,2,2.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,1,0.04028132992327366
1,0,2,4,4,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.06010230179028133
0,0,2,5,5,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.06010230179028133
0,2,1,1,2,2.0,3,0.0,0.01,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
0,1,2,3,3,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.058823529411764705
5,1,1,2,2,1.0,3,0.0,0.01,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
2,1,2,2,2,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.06010230179028133
4,2,1,2,2,1.0,3,0.0,0.01,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.034526854219948847
2,1,1,2,2,1.0,3,0.0,0.01,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.021739130434782608
4,1,1,1,1,1.0,3,0.0,0.01,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.021739130434782608
4,2,2,1,2,2.0,3,0.0,0.01,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.20012787723785166,1,0.08184143222506395
5,2,2,1,1,1.0,3,0.0,0.01,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.20012787723785166,1,0.08184143222506395
4,2,2,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.010869565217391304
2,0,2,1,1,1.0,3,0.0,0.0,1,0,0,2,0,2,3,5,2,1,4,7,1,0,0.44181585677749363,1,0.04028132992327366
2,1,2,1,1,1.0,3,0.0,0.0,1,0,0,2,0,2,3,5,2,1,4,7,1,0,0.44181585677749363,0,0.058823529411764705
0,1,1,1,1,1.0,3,0.0,0.0,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.44181585677749363,0,0.06010230179028133
3,1,1,1,1,1.0,3,0.0,0.0,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.44181585677749363,0,0.06010230179028133
1,0,2,1,1,1.0,3,0.0,0.0,1,0,0,2,0,2,3,5,2,1,4,7,1,0,0.44181585677749363,0,0.058823529411764705
0,0,2,1,1,1.0,3,0.0,0.0,1,0,0,2,0,2,3,5,2,1,4,7,1,0,0.44181585677749363,0,0.06010230179028133
2,2,2,1,1,1.0,3,0.0,0.0,1,0,0,2,0,2,3,5,2,1,4,7,1,0,0.44181585677749363,0,0.06010230179028133
0,2,1,1,1,1.0,3,0.0,0.0,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.44181585677749363,0,0.06010230179028133
3,2,1,1,1,1.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.058823529411764705
3,0,2,1,1,1.0,3,0.0,0.0,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,1,0.043478260869565216
0,0,2,2,2,1.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,1,0.04028132992327366
0,1,2,1,1,1.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.06010230179028133
0,2,1,5,5,1.0,3,0.0,0.0,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.034526854219948847
1,1,2,1,1,1.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,1,0.04028132992327366
0,0,2,4,4,1.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.058823529411764705
0,2,2,1,1,1.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.058823529411764705
2,0,2,1,3,3.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.058823529411764705
0,2,2,2,2,1.0,3,0.0,0.0,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
6,2,2,0,0,0.0,4,1.0,0.0,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.012148337595907928,0,0.03388746803069054
6,2,2,0,0,0.0,4,18.0,0.0,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.04283887468030691
1,0,2,3,3,1.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,1,0.04028132992327366
2,2,2,1,1,1.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.06010230179028133
3,1,2,2,2,1.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.06010230179028133
4,0,2,1,1,1.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.06010230179028133
0,2,2,6,6,1.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.06010230179028133
2,1,2,1,1,1.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.05754475703324808
1,2,2,2,2,1.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.05754475703324808
4,1,2,1,1,1.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,1,0.005754475703324808
3,1,2,1,1,1.0,3,0.0,0.0,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.030051150895140665,0,0.049872122762148335
5,0,2,1,1,1.0,3,0.0,0.0,1,0,0,4,0,1,3,0,2,1,2,6,1,0,0.44181585677749363,0,0.024936061381074168
4,0,2,1,1,1.0,3,0.0,0.0,1,0,0,4,0,1,3,0,2,1,2,6,1,0,0.44181585677749363,0,0.024936061381074168
1,0,2,2,2,1.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.0159846547314578
0,2,1,1,1,1.0,3,0.0,0.0,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.021739130434782608
2,2,1,1,1,1.0,3,0.0,0.0,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.05115089514066496,0,0.05754475703324808
4,2,1,1,1,1.0,3,0.0,0.0,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.04028132992327366
2,1,1,1,1,1.0,3,0.0,0.0,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.04028132992327366
1,2,1,3,3,1.0,3,0.0,0.0,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.04028132992327366
3,2,1,1,1,1.0,3,0.0,0.0,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.021739130434782608
0,1,1,2,2,1.0,3,0.0,0.0,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.021739130434782608
3,2,1,1,1,1.0,3,0.0,0.0,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.00959079283887468
4,1,1,2,2,1.0,3,0.0,0.0,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.00959079283887468
1,2,1,2,2,1.0,3,0.0,0.0,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.00959079283887468
5,1,2,1,1,1.0,3,0.0,0.0,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.017902813299232736,0,0.03388746803069054
0,0,2,1,1,1.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,1,0.005754475703324808
0,0,2,2,2,1.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.010230179028132993
0,0,2,1,1,1.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.0159846547314578
1,0,2,1,1,1.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.0159846547314578
1,0,2,1,1,1.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.08184143222506395
1,0,2,2,2,1.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.012148337595907928
0,0,2,2,2,1.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.012148337595907928
2,0,2,1,1,1.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.012148337595907928
1,2,1,1,1,1.0,3,0.0,0.0,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.05115089514066496,0,0.05754475703324808
1,0,2,1,1,1.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.010230179028132993
0,2,2,2,3,1.5,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.010230179028132993
1,2,1,2,2,1.0,3,0.0,0.0,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.026214833759590793
0,2,1,1,1,1.0,3,0.0,0.0,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.024936061381074168
0,0,1,4,4,1.0,3,0.0,0.0,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.024936061381074168
0,1,1,1,1,1.0,3,0.0,0.0,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.05115089514066496,0,0.05754475703324808
5,1,1,1,1,1.0,3,0.0,0.0,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.05115089514066496,0,0.05754475703324808
1,2,2,1,2,2.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.005754475703324808
4,0,2,1,1,1.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.08184143222506395
2,1,2,1,1,1.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.08184143222506395
0,2,1,3,3,1.0,3,0.0,0.0,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.01918158567774936,0,0.03388746803069054
1,1,2,1,1,1.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.06905370843989769
4,0,2,3,3,1.0,0,1.0,0.0,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.05754475703324808
4,1,2,1,1,1.0,3,0.0,0.0,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.44181585677749363,0,0.058823529411764705
3,1,2,2,2,1.0,3,0.0,0.0,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.44181585677749363,0,0.058823529411764705
2,1,2,1,1,1.0,3,0.0,0.0,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.44181585677749363,0,0.04028132992327366
5,1,2,1,1,1.0,3,0.0,0.0,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.44181585677749363,0,0.04028132992327366
3,2,2,1,1,1.0,3,0.0,0.0,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.44181585677749363,0,0.04028132992327366
1,2,2,2,2,1.0,0,1.0,0.0,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.05754475703324808
1,1,2,2,2,1.0,3,0.0,0.0,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.44181585677749363,0,0.04028132992327366
1,2,2,1,1,1.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.058823529411764705
3,1,2,1,1,1.0,3,0.0,0.0,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.05115089514066496,0,0.05754475703324808
4,0,2,1,1,1.0,3,0.0,0.0,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.05115089514066496,0,0.05754475703324808
2,1,2,2,2,1.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.05754475703324808
0,1,2,1,1,1.0,3,0.0,0.0,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.05115089514066496,0,0.05754475703324808
0,0,2,2,2,1.0,3,0.0,0.0,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.05115089514066496,0,0.05754475703324808
